matrícula,período,disciplina,créditos,turma,grau,sit-final,professor
1221037,20122,INF1004,4,3WA,1,RM,IVAN MATHIAS FILHO
1221037,20122,INF1008,2,3WA,5,AP,LUIZ FERNANDO BESSA SEIBEL
1221037,20122,INF1009,4,3WA,3.4,RM,BRUNO LOPES VIEIRA
1221037,20122,INF1403,4,3WA,,CA,SIMONE DINIZ JUNQUEIRA BARBOSA
1221037,20122,INF1812,2,3WA,,CA,MYRIAM SERTA COSTA
1221037,20122,MAT1161,6,33W,,CL,MARCOS CRAIZER
1221037,20132,INF1004,4,3WB,6.3,AP,JOSE CARLOS RAMALHO MOREIRA
1221037,20132,INF1009,4,3WB,5.9,AP,TEMPO CONTINUO A DEFINIR
1221037,20132,INF1812,2,3WA,,CL,MYRIAM SERTA COSTA
1221037,20141,CRE1100,4,7TC,9,AP,PAULO ALVES ROMAO
1221037,20141,INF1007,4,33L,5.9,AP,ANA LUCIA DE MOURA
1221037,20141,MAT1161,6,33G,1.1,RM,CRISTIANE PINHO GUEDES
1221037,20142,ADM1010,4,2WA,5,AP,RICARDO NOLLA RUIZ
1221037,20142,INF1012,2,3WB,5,AP,IVAN MATHIAS FILHO
1221037,20142,INF1018,4,3WA,,CL,NOEMI DE LA ROCQUE RODRIGUEZ
1221037,20142,INF1020,4,3WA,3.8,RM,LUIZ FERNANDO BESSA SEIBEL
1221037,20142,INF1403,4,3WB,5,AP,CLARISSE SIECKENIUS DE SOUZA
1221037,20142,MAT1161,6,33J,5.7,AP,CRISTIANE PINHO GUEDES
1310513,20131,INF1004,4,3WB,10,AP,JOSE CARLOS RAMALHO MOREIRA
1310513,20131,INF1008,2,3WB,7.9,AP,LUIZ FERNANDO BESSA SEIBEL
1310513,20131,INF1009,4,3WB,9.7,AP,EDWARD HERMANN HAEUSLER
1310513,20131,INF1403,4,3WB,6.9,AP,HORISTA A CONTRATAR
1310513,20131,INF1812,2,3WA,9.5,AP,MYRIAM SERTA COSTA
1310513,20131,MAT1157,6,33I,7.5,AP,RENATA MARTINS DA ROSA
1310513,20132,CRE1100,4,7TC,,CL,PAULO ALVES ROMAO
1310513,20132,FIS1033,4,33V,1.1,RM,RODRIGO PRIOLI MENEZES
1310513,20132,FIS1034,2,33W,5.8,AP,ALEXANDRE BALIU BRAUTIGAM
1310513,20132,INF1006,4,3WA,8.7,AP,BRUNO FEIJO
1310513,20132,INF1018,4,3WA,,CD,ANA LUCIA DE MOURA
1310513,20132,INF1018,4,3WB,0,RF,NOEMI DE LA ROCQUE RODRIGUEZ
1310513,20132,MAT1158,6,33I,2,RM,LUIS EDUARDO FERREIRA B MOREIRA
1310513,20132,MAT1200,4,33U,,CD,LILIANA MANUELA GASPAR C DA COSTA
1310513,20132,MAT1200,4,33V,,CL,CRISTIANE PINHO GUEDES
1310513,20141,CRE1100,4,6TB,,CL,ROBERTO TEIXEIRA CORREA
1310513,20141,INF1012,2,3WB,7.7,AP,IVAN MATHIAS FILHO
1310513,20141,INF1018,4,3WA,10,AP,NOEMI DE LA ROCQUE RODRIGUEZ
1310513,20141,INF1301,4,3WA,7.7,AP,ALESSANDRO FABRICIO GARCIA
1310513,20141,MAT1158,6,33G,6.2,AP,LUIS EDUARDO FERREIRA B MOREIRA
1310513,20141,MAT1200,4,33V,5.5,AP,MIGUEL ADRIANO KOILLER SCHNOOR
1310513,20142,CRE1100,4,7TY,0.8,RM,THEOPHILO ANTONIO DA ROCHA MATTOS
1310513,20142,FIS1033,4,33V,5,AP,DANIEL SOARES VELASCO
1310513,20142,INF1019,4,3WA,5.5,AP,LUIZ FERNANDO BESSA SEIBEL
1310513,20142,INF1383,4,3WA,7.6,AP,SERGIO LIFSCHITZ
1310513,20142,INF1804,4,3WA,,CL,MARKUS ENDLER
1310513,20142,MAT1162,4,33Y,1.1,RM,DEBORA FREIRE MONDAINI
1310446,20131,INF1004,4,3WA,9.7,AP,IVAN MATHIAS FILHO
1310446,20131,INF1008,2,3WA,8.3,AP,LUIZ FERNANDO BESSA SEIBEL
1310446,20131,INF1009,4,3WA,8.2,AP,EDWARD HERMANN HAEUSLER
1310446,20131,INF1403,4,3WA,9.1,AP,CLARISSE SIECKENIUS DE SOUZA
1310446,20131,INF1812,2,3WA,9.6,AP,MYRIAM SERTA COSTA
1310446,20131,MAT1161,6,33I,6.2,AP,SERGIO BERNARDO VOLCHAN
1310446,20132,CRE1100,4,7TZ,10,AP,ALEXANDRE SOUZA CHAVES
1310446,20132,FIS1033,4,33V,5.7,AP,RODRIGO PRIOLI MENEZES
1310446,20132,FIS1034,2,33V,7.8,AP,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1310446,20132,INF1006,4,3WA,9.8,AP,BRUNO FEIJO
1310446,20132,MAT1162,4,33F,8.1,AP,DEBORA FREIRE MONDAINI
1310446,20132,MAT1162,4,33G,,CD,JYRKO CORREA MORRIS
1310446,20132,MAT1200,4,33U,7.7,AP,LILIANA MANUELA GASPAR C DA COSTA
1310446,20141,CRE1116,4,7TA,10,AP,SOLANGE MARTINS JORDAO
1310446,20141,ENG1029,4,3VA,,CD,MARLEY MARIA BERNARDES R VELLASCO
1310446,20141,ENG1029,4,3VB,8,AP,REINALDO CASTRO SOUZA
1310446,20141,INF1010,4,3WB,9.7,AP,WALDEMAR CELES FILHO
1310446,20141,INF1012,2,3WA,7,AP,IVAN MATHIAS FILHO
1310446,20141,INF1018,4,3WB,9.8,AP,ANA LUCIA DE MOURA
1310446,20141,MAT1154,4,33G,6.8,AP,HORISTA A CONTRATAR
1310446,20142,ENG1400,4,3VA,6.4,AP,ANA MARIA BELTRAN PAVANI
1310446,20142,FIL1000,4,13A,,CD,JOAO MANOEL DE ALBUQUERQUE LINS
1310446,20142,INF1301,4,3WB,7.2,AP,FLAVIO HELENO BEVILACQUA E SILVA
1310446,20142,INF1383,4,3WA,8.8,AP,SERGIO LIFSCHITZ
1310446,20142,INF1626,4,3WB,6,AP,BRUNO LOPES VIEIRA
1310446,20142,INF1771,4,3WA,9.5,AP,EDIRLEI EVERSON SOARES DE LIMA
1310446,20142,INF1805,4,3WA,8,AP,NOEMI DE LA ROCQUE RODRIGUEZ
1310423,20131,INF1004,4,3WA,6.3,AP,IVAN MATHIAS FILHO
1310423,20131,INF1008,2,3WA,7.7,AP,LUIZ FERNANDO BESSA SEIBEL
1310423,20131,INF1009,4,3WA,8.7,AP,EDWARD HERMANN HAEUSLER
1310423,20131,INF1403,4,3WA,8.2,AP,CLARISSE SIECKENIUS DE SOUZA
1310423,20131,INF1812,2,3WA,9.4,AP,MYRIAM SERTA COSTA
1310423,20131,MAT1161,6,33I,8.8,AP,SERGIO BERNARDO VOLCHAN
1310423,20132,CRE1100,4,7TQ,9.7,AP,GERALDO MARQUES RAIMUNDO
1310423,20132,FIS1033,4,33V,7.4,AP,RODRIGO PRIOLI MENEZES
1310423,20132,FIS1034,2,33V,8.7,AP,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1310423,20132,INF1006,4,3WA,9.2,AP,BRUNO FEIJO
1310423,20132,MAT1162,4,33E,8.2,AP,DEBORA FREIRE MONDAINI
1310423,20132,MAT1200,4,33S,7.3,AP,MONICA MOREIRA BARROS
1310423,20141,CRE1116,4,7TA,10,AP,SOLANGE MARTINS JORDAO
1310423,20141,ENG1029,4,3VB,7.9,AP,REINALDO CASTRO SOUZA
1310423,20141,INF1010,4,3WB,8.3,AP,WALDEMAR CELES FILHO
1310423,20141,INF1012,2,3WB,7,AP,IVAN MATHIAS FILHO
1310423,20141,INF1018,4,3WB,9.8,AP,ANA LUCIA DE MOURA
1310423,20141,MAT1154,4,33G,5.7,AP,HORISTA A CONTRATAR
1310423,20142,ENG1400,4,3VA,3,RM,ANA MARIA BELTRAN PAVANI
1310423,20142,FIL1000,4,13A,,CD,JOAO MANOEL DE ALBUQUERQUE LINS
1310423,20142,INF1301,4,3WB,6.6,AP,FLAVIO HELENO BEVILACQUA E SILVA
1310423,20142,INF1383,4,3WA,8.4,AP,SERGIO LIFSCHITZ
1310423,20142,INF1626,4,3WB,7.1,AP,BRUNO LOPES VIEIRA
1310423,20142,INF1771,4,3WA,8.8,AP,EDIRLEI EVERSON SOARES DE LIMA
1310423,20142,INF1805,4,3WA,8,AP,NOEMI DE LA ROCQUE RODRIGUEZ
1310369,20131,INF1004,4,3WB,9.7,AP,JOSE CARLOS RAMALHO MOREIRA
1310369,20131,INF1008,2,3WB,7.1,AP,LUIZ FERNANDO BESSA SEIBEL
1310369,20131,INF1009,4,3WB,6.9,AP,EDWARD HERMANN HAEUSLER
1310369,20131,INF1403,4,3WB,5.9,AP,HORISTA A CONTRATAR
1310369,20131,INF1812,2,3WA,8.4,AP,MYRIAM SERTA COSTA
1310369,20131,MAT1157,6,33I,5.4,AP,RENATA MARTINS DA ROSA
1310369,20132,FIS1033,4,33V,5.9,AP,RODRIGO PRIOLI MENEZES
1310369,20132,FIS1034,2,33W,7.5,AP,ALEXANDRE BALIU BRAUTIGAM
1310369,20132,INF1006,4,3WA,9.7,AP,BRUNO FEIJO
1310369,20132,MAT1158,6,33I,7.1,AP,LUIS EDUARDO FERREIRA B MOREIRA
1310369,20132,MAT1200,4,33T,5.4,AP,JYRKO CORREA MORRIS
1310369,20132,MAT1200,4,33U,,CD,LILIANA MANUELA GASPAR C DA COSTA
1310369,20141,ADM1010,4,2WA,7.1,AP,RICARDO NOLLA RUIZ
1310369,20141,CRE1100,4,7T4,8.2,AP,MARCO ANTONIO GUSMAO BONELLI
1310369,20141,INF1012,2,3WB,6.3,AP,IVAN MATHIAS FILHO
1310369,20141,INF1018,4,3WB,9.3,AP,ANA LUCIA DE MOURA
1310369,20141,INF1020,4,3WA,6.8,AP,LUIZ FERNANDO BESSA SEIBEL
1310369,20141,INF1301,4,3WA,7.2,AP,ALESSANDRO FABRICIO GARCIA
1310369,20141,MAT1162,4,33R,5.8,AP,OTAVIO KAMINSKI DE OLIVEIRA
1310369,20142,CRE1127,4,7TL,9.5,AP,MARIA CARMEN CASTANHEIRA AVELAR
1310369,20142,INF1010,4,3WB,7.9,AP,MARCUS VINICIUS S P DE ARAGAO
1310369,20142,INF1019,4,3WA,6.8,AP,LUIZ FERNANDO BESSA SEIBEL
1310369,20142,INF1383,4,3WA,7.7,AP,SERGIO LIFSCHITZ
1310369,20142,INF1636,4,3WA,6.8,AP,IVAN MATHIAS FILHO
1310369,20142,MAT1154,4,33F,5.6,AP,EDUARDO BARBOSA PINHEIRO
1310289,20131,INF1004,4,3WB,5.2,AP,JOSE CARLOS RAMALHO MOREIRA
1310289,20131,INF1008,2,3WB,7,AP,LUIZ FERNANDO BESSA SEIBEL
1310289,20131,INF1009,4,3WB,5,AP,EDWARD HERMANN HAEUSLER
1310289,20131,INF1403,4,3WB,6.1,AP,HORISTA A CONTRATAR
1310289,20131,INF1812,2,3WA,8.2,AP,MYRIAM SERTA COSTA
1310289,20131,MAT1157,6,33I,5,AP,RENATA MARTINS DA ROSA
1310289,20132,FIS1033,4,33V,1.7,RM,RODRIGO PRIOLI MENEZES
1310289,20132,FIS1034,2,33W,3.3,RM,ALEXANDRE BALIU BRAUTIGAM
1310289,20132,INF1006,4,3WA,,CL,BRUNO FEIJO
1310289,20132,MAT1158,6,33I,5.1,AP,LUIS EDUARDO FERREIRA B MOREIRA
1310289,20132,MAT1200,4,33V,4.6,RM,CRISTIANE PINHO GUEDES
1310289,20141,CRE1100,4,7TK,8.8,AP,GERALDO MARQUES RAIMUNDO
1310289,20141,INF1007,4,33F,7,AP,JOISA DE SOUZA OLIVEIRA
1310289,20141,INF1012,2,3WA,6.6,AP,IVAN MATHIAS FILHO
1310289,20141,LET1501,4,1DD,9.9,AP,EUGENIA MARIA PIRES KOELER
1310289,20141,MAT1162,4,33L,6.8,AP,GEOVAN TAVARES DOS SANTOS
1310289,20142,CRE1127,4,7T8,8.5,AP,CELSO PINTO CARIAS
1310289,20142,INF1018,4,3WB,5.6,AP,ANA LUCIA DE MOURA
1310289,20142,INF1301,4,3WB,7.4,AP,FLAVIO HELENO BEVILACQUA E SILVA
1310289,20142,INF1383,4,3WA,8.1,AP,SERGIO LIFSCHITZ
1310289,20142,LET1502,4,1DC,8.3,AP,EUGENIA MARIA PIRES KOELER
1310240,20131,INF1004,4,3WB,0.9,RM,JOSE CARLOS RAMALHO MOREIRA
1310240,20131,INF1008,2,3WB,3.8,RM,LUIZ FERNANDO BESSA SEIBEL
1310240,20131,INF1009,4,3WB,5.6,AP,EDWARD HERMANN HAEUSLER
1310240,20131,INF1403,4,3WB,8.2,AP,HORISTA A CONTRATAR
1310240,20131,INF1812,2,3WA,8.7,AP,MYRIAM SERTA COSTA
1310240,20131,MAT1157,6,33I,3.2,RM,RENATA MARTINS DA ROSA
1310240,20132,INF1004,4,3WB,5.2,AP,JOSE CARLOS RAMALHO MOREIRA
1310240,20132,INF1012,2,3WA,6,AP,IVAN MATHIAS FILHO
1310240,20132,MAT1157,6,33W,7.5,AP,JULIANA ABRANTES FREIRE
1310240,20132,MAT1210,4,3WA,7.1,AP,MYRIAM SERTA COSTA
1310240,20141,CRE1100,4,7TK,9.7,AP,GERALDO MARQUES RAIMUNDO
1310240,20141,FIS1025,4,33V,1.6,RM,WALDEMAR MONTEIRO DA SILVA JUNIOR
1310240,20141,INF1007,4,33G,4,RM,HELIO CORTES VIEIRA LOPES
1310240,20141,INF1008,2,3WB,6.4,AP,LUIZ FERNANDO BESSA SEIBEL
1310240,20141,MAT1158,6,33D,4.5,RM,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1310240,20141,MAT1200,4,33R,5.1,AP,CHRISTINE SERTA COSTA
1310240,20142,CRE1127,4,7TL,9.3,AP,MARIA CARMEN CASTANHEIRA AVELAR
1310240,20142,FIS1033,4,33V,5,AP,DANIEL SOARES VELASCO
1310240,20142,FIS1034,2,33C,4,RM,ALEXANDER ARGUELLO QUIROGA
1310240,20142,INF1007,4,33E,7.6,AP,JOISA DE SOUZA OLIVEIRA
1310240,20142,INF1018,4,3WA,,CD,NOEMI DE LA ROCQUE RODRIGUEZ
1310240,20142,MAT1158,6,33D,5.9,AP,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1310209,20131,INF1004,4,3WB,5.8,AP,JOSE CARLOS RAMALHO MOREIRA
1310209,20131,INF1008,2,3WB,2.9,RM,LUIZ FERNANDO BESSA SEIBEL
1310209,20131,INF1009,4,3WB,5.5,AP,EDWARD HERMANN HAEUSLER
1310209,20131,INF1403,4,3WB,6.3,AP,HORISTA A CONTRATAR
1310209,20131,INF1812,2,3WA,6.1,AP,MYRIAM SERTA COSTA
1310209,20131,MAT1157,6,33I,0.6,RM,RENATA MARTINS DA ROSA
1310209,20132,INF1006,4,3WA,,AT,BRUNO FEIJO
1310209,20132,INF1008,2,3WB,,AT,LUIZ FERNANDO BESSA SEIBEL
1310209,20132,MAT1157,6,33Z,,AT,RACHEL BERGMAN FONTE
1310209,20132,MAT1200,4,33V,,AT,CRISTIANE PINHO GUEDES
1310155,20131,INF1004,4,3WA,7.5,AP,IVAN MATHIAS FILHO
1310155,20131,INF1008,2,3WA,8.6,AP,LUIZ FERNANDO BESSA SEIBEL
1310155,20131,INF1009,4,3WA,8.5,AP,EDWARD HERMANN HAEUSLER
1310155,20131,INF1403,4,3WA,5.7,AP,CLARISSE SIECKENIUS DE SOUZA
1310155,20131,INF1812,2,3WA,8.3,AP,MYRIAM SERTA COSTA
1310155,20131,MAT1161,6,33I,6.6,AP,SERGIO BERNARDO VOLCHAN
1310155,20132,CRE1100,4,7TR,,CD,CASSIA QUELHO TAVARES
1310155,20132,CRE1100,4,7TS,10,AP,JOAO GERALDO MACHADO BELLOCCHIO
1310155,20132,FIS1033,4,33V,6.4,AP,RODRIGO PRIOLI MENEZES
1310155,20132,FIS1034,2,33W,5.9,AP,ALEXANDRE BALIU BRAUTIGAM
1310155,20132,INF1006,4,3WA,9,AP,BRUNO FEIJO
1310155,20132,MAT1162,4,33F,5.8,AP,DEBORA FREIRE MONDAINI
1310155,20132,MAT1200,4,33T,6.3,AP,JYRKO CORREA MORRIS
1310155,20141,CRE1127,4,7T5,,CD,CELSO PINTO CARIAS
1310155,20141,CRE1127,4,7TV,9.7,AP,JOAO GERALDO MACHADO BELLOCCHIO
1310155,20141,ENG1029,4,3VB,5.5,AP,REINALDO CASTRO SOUZA
1310155,20141,INF1010,4,3WA,7.2,AP,MARCO ANTONIO CASANOVA
1310155,20141,INF1012,2,3WB,6.3,AP,IVAN MATHIAS FILHO
1310155,20141,INF1018,4,3WA,8.9,AP,NOEMI DE LA ROCQUE RODRIGUEZ
1310155,20141,MAT1154,4,33F,5,AP,MYRIAM SERTA COSTA
1310155,20142,ENG1400,4,3VA,2.4,RM,ANA MARIA BELTRAN PAVANI
1310155,20142,INF1019,4,3WA,6.2,AP,LUIZ FERNANDO BESSA SEIBEL
1310155,20142,INF1301,4,3WB,5.3,AP,FLAVIO HELENO BEVILACQUA E SILVA
1310155,20142,INF1383,4,3WA,7.8,AP,SERGIO LIFSCHITZ
1310155,20142,INF1626,4,3WA,5.3,AP,BRUNO LOPES VIEIRA
1310155,20142,INF1631,4,3WA,7.1,AP,EDUARDO SANY LABER
1310058,20131,INF1004,4,3WB,0.8,RM,JOSE CARLOS RAMALHO MOREIRA
1310058,20131,INF1008,2,3WB,1.3,RM,LUIZ FERNANDO BESSA SEIBEL
1310058,20131,INF1009,4,3WB,0.9,RM,EDWARD HERMANN HAEUSLER
1310058,20131,INF1403,4,3WB,3.9,RM,HORISTA A CONTRATAR
1310058,20131,INF1812,2,3WA,6,AP,MYRIAM SERTA COSTA
1310058,20131,MAT1157,6,33I,0.9,RM,RENATA MARTINS DA ROSA
1310044,20131,INF1004,4,3WB,9.1,AP,JOSE CARLOS RAMALHO MOREIRA
1310044,20131,INF1008,2,3WB,9.1,AP,LUIZ FERNANDO BESSA SEIBEL
1310044,20131,INF1009,4,3WB,9.3,AP,EDWARD HERMANN HAEUSLER
1310044,20131,INF1403,4,3WB,6.5,AP,HORISTA A CONTRATAR
1310044,20131,INF1812,2,3WA,9.1,AP,MYRIAM SERTA COSTA
1310044,20131,MAT1157,6,33I,,CA,RENATA MARTINS DA ROSA
1310044,20131,MAT1161,6,33I,7.9,AP,SERGIO BERNARDO VOLCHAN
1310033,20131,INF1004,4,3WB,5.8,AP,JOSE CARLOS RAMALHO MOREIRA
1310033,20131,INF1008,2,3WB,6,AP,LUIZ FERNANDO BESSA SEIBEL
1310033,20131,INF1009,4,3WB,5,AP,EDWARD HERMANN HAEUSLER
1310033,20131,INF1403,4,3WB,6.1,AP,HORISTA A CONTRATAR
1310033,20131,INF1812,2,3WA,7.3,AP,MYRIAM SERTA COSTA
1310033,20131,MAT1157,6,33I,4.5,RM,RENATA MARTINS DA ROSA
1310033,20132,INF1006,4,3WA,6.6,AP,BRUNO FEIJO
1310033,20132,INF1012,2,3WB,6.7,AP,IVAN MATHIAS FILHO
1310033,20132,MAT1157,6,33I,5.7,AP,MIGUEL ADRIANO KOILLER SCHNOOR
1310033,20132,MAT1200,4,33U,5,AP,LILIANA MANUELA GASPAR C DA COSTA
1310033,20141,CRE1100,4,7TL,9,AP,GERALDO MARQUES RAIMUNDO
1310033,20141,INF1018,4,3WB,6.4,AP,ANA LUCIA DE MOURA
1310033,20141,INF1301,4,3WA,5.3,AP,ALESSANDRO FABRICIO GARCIA
1310033,20141,INF1383,4,3WA,5.9,AP,SERGIO LIFSCHITZ
1310033,20141,MAT1158,6,33G,5.4,AP,LUIS EDUARDO FERREIRA B MOREIRA
1310033,20142,CRE1127,4,7T6,8.8,AP,VERA MARIA LANZELLOTTI BALDEZ BOING
1310033,20142,INF1010,4,3WA,1.2,RM,MARCO ANTONIO CASANOVA
1310033,20142,INF1019,4,3WA,6.1,AP,LUIZ FERNANDO BESSA SEIBEL
1310033,20142,MAT1162,4,33F,5,AP,RODRIGO PEREIRA PACHECO
1311929,20131,INF1004,4,3WB,6.9,AP,JOSE CARLOS RAMALHO MOREIRA
1311929,20131,INF1008,2,3WB,6.9,AP,LUIZ FERNANDO BESSA SEIBEL
1311929,20131,INF1009,4,3WB,7.5,AP,EDWARD HERMANN HAEUSLER
1311929,20131,INF1403,4,3WB,6.5,AP,HORISTA A CONTRATAR
1311929,20131,INF1812,2,3WA,2.5,RM,MYRIAM SERTA COSTA
1311929,20131,MAT1157,6,33I,5,AP,RENATA MARTINS DA ROSA
1311929,20132,CRE1100,4,7TB,2.3,RM,MARCO ANTONIO GUSMAO BONELLI
1311929,20132,FIS1033,4,33V,0.2,RM,RODRIGO PRIOLI MENEZES
1311929,20132,FIS1034,2,33W,0.6,RM,ALEXANDRE BALIU BRAUTIGAM
1311929,20132,INF1006,4,3WA,0,RF,BRUNO FEIJO
1311929,20132,INF1018,4,3WB,0,RF,NOEMI DE LA ROCQUE RODRIGUEZ
1311929,20132,MAT1158,6,33I,,CL,LUIS EDUARDO FERREIRA B MOREIRA
1311929,20132,MAT1200,4,33V,,CL,CRISTIANE PINHO GUEDES
1311929,20142,INF1007,4,33N,2.3,RM,ROGERIO FERREIRA RODRIGUES
1311929,20142,INF1012,2,3WA,7,AP,IVAN MATHIAS FILHO
1311929,20142,INF1018,4,3WB,0,RM,ANA LUCIA DE MOURA
1311929,20142,INF1626,4,3WA,1.3,RM,BRUNO LOPES VIEIRA
1311929,20142,INF1631,4,3WA,0.6,RM,EDUARDO SANY LABER
1311929,20142,MAT1158,6,33O,0,RM,CARLOS FREDERICO BORGES PALMEIRA
1311877,20131,FIL1100,4,1CA,,CL,VERA CRISTINA GONCALVES DE A BUENO
1311877,20131,FIL1220,4,1CA,,CL,LUISA SEVERO BUARQUE DE HOLANDA
1311877,20131,FIL1304,4,1CA,,CL,LUDOVIC SOUTIF
1311877,20131,LET1910,4,1CA,7.3,AP,MARIA LILIA SIMOES DE OLIVEIRA
1311877,20131,SOC1157,4,2CA,,CL,PAULO RENATO FLORES DURAN
1311877,20132,CRE1100,4,7T3,8,AP,IONE BORGES FERREIRA VICENTE
1311877,20132,CRE1100,4,7TX,,CD,CASSIA QUELHO TAVARES
1311877,20132,INF1004,4,3WB,,CJ,JOSE CARLOS RAMALHO MOREIRA
1311877,20132,INF1008,2,3WB,,CJ,LUIZ FERNANDO BESSA SEIBEL
1311877,20132,INF1009,4,3WB,,CJ,TEMPO CONTINUO A DEFINIR
1311877,20132,INF1403,4,3WB,,CJ,TEMPO CONTINUO A DEFINIR
1311877,20132,LET1208,6,1DB,,CL,CELIA EYER DE ARAUJO
1311877,20132,LET1296,6,1DA,8.5,AP,MARCIA OLIVE NOVELLINO
1311877,20141,DSG1141,2,1AD,6.8,AP,JOY HELENA WORMS TILL
1311877,20141,INF1005,4,33D,0.5,RM,PAULA YPIRANGA DOS GUARANYS
1311877,20141,INF1008,2,3WB,1.1,RM,LUIZ FERNANDO BESSA SEIBEL
1311877,20141,INF1009,4,3WA,0.2,RM,BRUNO LOPES VIEIRA
1311877,20141,INF1403,4,3WA,3.7,RM,CLARISSE SIECKENIUS DE SOUZA
1311877,20141,LET1290,6,1DA,8.1,AP,MARCO ALEXANDRE DE OLIVEIRA
1311877,20141,MAT1161,6,33U,,CL,MIGUEL ADRIANO KOILLER SCHNOOR
1311837,20131,CRE1100,4,7TC,9.3,AP,JOAO GERALDO MACHADO BELLOCCHIO
1311837,20131,FIS1033,4,33V,8.5,AP,MARCELO DE ANDRADE DREUX
1311837,20131,FIS1034,2,33W,5.9,AP,DANIEL SOARES VELASCO
1311837,20131,INF1005,4,,,CT,
1311837,20131,INF1007,4,,,CT,
1311837,20131,INF1008,2,,,CT,
1311837,20131,INF1009,4,3WA,9.3,AP,EDWARD HERMANN HAEUSLER
1311837,20131,INF1012,2,3WA,9.6,AP,IVAN MATHIAS FILHO
1311837,20131,INF1126,3,,,CT,
1311837,20131,INF1127,3,,,CT,
1311837,20131,INF1403,4,3WA,8.9,AP,CLARISSE SIECKENIUS DE SOUZA
1311837,20131,MAT1152,4,,,CT,
1311837,20131,MAT1161,6,,,CT,
1311837,20131,MAT1200,4,,,CT,
1311837,20131,MAT1224,4,,,CT,
1311837,20132,CRE1127,4,7TU,8.9,AP,MARCOS VINICIO MIRANDA VIEIRA
1311837,20132,INF1010,4,3WA,8.3,AP,MARCO ANTONIO CASANOVA
1311837,20132,INF1018,4,3WA,9.2,AP,ANA LUCIA DE MOURA
1311837,20132,INF1301,4,3WB,10,AP,FLAVIO HELENO BEVILACQUA E SILVA
1311837,20132,INF1383,4,3WA,9.3,AP,SERGIO LIFSCHITZ
1311837,20132,INF1608,4,3WA,5,AP,THEREZINHA SOUZA DA COSTA
1311837,20141,CRE1141,2,4TA,9.5,AP,EVA APARECIDA REZENDE DE MORAES
1311837,20141,INF1340,4,3WA,8.8,AP,MARCOS VIANNA VILLAS
1311837,20141,INF1413,4,3WA,8.6,AP,ARNDT VON STAA
1311837,20141,INF1626,4,3WB,9.4,AP,BRUNO LOPES VIEIRA
1311837,20141,INF1636,4,3WA,9,AP,IVAN MATHIAS FILHO
1311837,20141,INF1822,2,3WA,9,AP,COORDENADOR DE CURSO
1311837,20142,INF1414,4,3WA,9.5,AP,GUSTAVO ROBICHEZ DE CARVALHO
1311837,20142,INF1631,4,3WA,9.6,AP,EDUARDO SANY LABER
1311837,20142,LET1113,4,1DA,9.3,AP,LEONARDO BERENGER ALVES CARNEIRO
1311837,20142,MAT1154,4,33A,5.8,AP,EDUARDO BARBOSA PINHEIRO
1311835,20131,ADM1980,4,,,CT,
1311835,20131,INF1004,4,3WA,,CL,IVAN MATHIAS FILHO
1311835,20131,INF1008,2,,,CT,
1311835,20131,INF1009,4,3WA,0.6,RM,EDWARD HERMANN HAEUSLER
1311835,20131,INF1403,4,3WA,,CL,CLARISSE SIECKENIUS DE SOUZA
1311835,20131,INF1812,2,3WA,,CL,MYRIAM SERTA COSTA
1311835,20131,MAT1161,6,33I,,CA,SERGIO BERNARDO VOLCHAN
1311835,20131,SOC1175,2,,,CT,
1311835,20132,INF1004,4,3WB,0.2,RM,JOSE CARLOS RAMALHO MOREIRA
1311835,20132,INF1009,4,3WA,,CL,BRUNO LOPES VIEIRA
1311835,20132,INF1403,4,3WA,,CL,SIMONE DINIZ JUNQUEIRA BARBOSA
1311835,20132,INF1812,2,3WA,,CL,MYRIAM SERTA COSTA
1311835,20141,INF1009,4,3WA,,CL,BRUNO LOPES VIEIRA
1311835,20141,INF1403,4,3WA,0.3,RM,CLARISSE SIECKENIUS DE SOUZA
1311835,20142,CRE1100,4,7T9,0,RF,ALEXANDRE SOUZA CHAVES
1311835,20142,INF1012,2,3WB,0.3,RM,IVAN MATHIAS FILHO
1311711,20131,INF1004,4,3WB,2.4,RM,JOSE CARLOS RAMALHO MOREIRA
1311711,20131,INF1008,2,3WB,8.6,AP,LUIZ FERNANDO BESSA SEIBEL
1311711,20131,INF1009,4,3WB,7.9,AP,EDWARD HERMANN HAEUSLER
1311711,20131,INF1403,4,3WB,7,AP,HORISTA A CONTRATAR
1311711,20131,INF1812,2,3WA,9.7,AP,MYRIAM SERTA COSTA
1311711,20131,MAT1157,6,33I,5.5,AP,RENATA MARTINS DA ROSA
1311711,20132,CRE1100,4,7T9,10,AP,ALEXANDRE SOUZA CHAVES
1311711,20132,INF1004,4,3WB,5.9,AP,JOSE CARLOS RAMALHO MOREIRA
1311711,20132,INF1012,2,3WA,6.7,AP,IVAN MATHIAS FILHO
1311711,20132,INF1012,2,3WB,,CJ,IVAN MATHIAS FILHO
1311711,20132,INF1020,4,3WA,7.4,AP,LUIZ FERNANDO BESSA SEIBEL
1311711,20132,LET1295,6,1DA,8.5,AP,LEONARDO BERENGER ALVES CARNEIRO
